Location;Births
European Free Trade Agreement (EFTA);773.32
European Free Trade Agreement (EFTA);775.703
European Free Trade Agreement (EFTA);787.042
European Free Trade Agreement (EFTA);804.168
European Free Trade Agreement (EFTA);821.304
European Free Trade Agreement (EFTA);833.799
European Free Trade Agreement (EFTA);839.532
European Free Trade Agreement (EFTA);844.423
European Free Trade Agreement (EFTA);851.96
European Free Trade Agreement (EFTA);863.334
European Free Trade Agreement (EFTA);877.342
European Free Trade Agreement (EFTA);891.129
European Free Trade Agreement (EFTA);901.037
European Free Trade Agreement (EFTA);908.8
European Union (EU: 15);26659.954
European Union (EU: 15);27924.944
European Union (EU: 15);30099.762
European Union (EU: 15);29126.082
European Union (EU: 15);25639.906
European Union (EU: 15);23049.202
European Union (EU: 15);22066.92
European Union (EU: 15);21562.023
European Union (EU: 15);20795.699
European Union (EU: 15);20205.284
European Union (EU: 15);20225.575
European Union (EU: 15);21237.738
European Union (EU: 15);20711.078
European Union (EU: 15);19931.312
European Union (EU: 15);19497.396
European Union (EU: 15);19021.792
European Union (EU: 15);18813.283
European Union (EU: 15);18839.685
European Union (EU: 15);18857.507
European Union (EU: 15);18673.975
European Union (EU: 15);18332.024
European Union (EU: 15);17993.656
European Union (EU: 15);17764.846
European Union (EU: 15);17674.156
European Union (EU: 15);17649.806
European Union (EU: 15);17599.123
European Union (EU: 15);17467.177
European Union (EU: 15);17285.509
European Union (EU: 15);17111.443
European Union (EU: 15);16987.171
European Union (EU: 28);37142.578
European Union (EU: 28);37831.47
European Union (EU: 28);38285.624
European Union (EU: 28);37535.203
European Union (EU: 28);34590.528
European Union (EU: 28);32577.759
European Union (EU: 28);30954.118
European Union (EU: 28);29890.581
European Union (EU: 28);27678.431
European Union (EU: 28);25782.772
European Union (EU: 28);25342.525
European Union (EU: 28);26840.259
European Union (EU: 28);25971.136
European Union (EU: 28);25072.977
European Union (EU: 28);24259.773
European Union (EU: 28);23437.769
European Union (EU: 28);23012.535
European Union (EU: 28);22996.841
European Union (EU: 28);23030.837
European Union (EU: 28);22796.466
European Union (EU: 28);22308.192
European Union (EU: 28);21777.755
European Union (EU: 28);21388.267
European Union (EU: 28);21201.554
European Union (EU: 28);21139.194
European Union (EU: 28);21052.217
European Union (EU: 28);20849.9
European Union (EU: 28);20558.713
European Union (EU: 28);20267.712
European Union (EU: 28);20054.079
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Falkland Islands (Malvinas);
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Faroe Islands;
Fiji;72.502
Fiji;86.274
Fiji;90.621
Fiji;88.158
Fiji;90.643
Fiji;102.229
Fiji;111.401
Fiji;107.113
Fiji;105.833
Fiji;101.73
Fiji;97.865
Fiji;94.33
Fiji;96.16
Fiji;94.754
Fiji;89.757
Fiji;87.056
Fiji;86.718
Fiji;86.308
Fiji;84.963
Fiji;83.214
Fiji;81.151
Fiji;78.614
Fiji;76.006
Fiji;73.626
Fiji;71.471
Fiji;69.191
Fiji;66.803
Fiji;64.362
Fiji;61.894
Fiji;59.493
Finland;462.212
Finland;421.591
Finland;410.125
Finland;365.391
Finland;301.289
Finland;321.755
Finland;323.446
Finland;311.039
Finland;325.476
Finland;295.618
Finland;285.828
Finland;298.016
Finland;292.803
Finland;257.65
Finland;238.361
Finland;236.41
Finland;241.438
Finland;246.526
Finland;247.805
Finland;241.035
Finland;231.688
Finland;227.412
Finland;228.809
Finland;231.961
Finland;233.607
Finland;232.126
Finland;228.752
Finland;226.295
Finland;226.132
Finland;227.669
France;4072.351
France;4060.052
France;4316.366
France;4275.521
France;4157.594
France;3675.9
France;3860.88
France;3827.993
France;3659.536
France;3706.793
France;3860.084
France;3975.235
France;3930.493
France;3643.815
France;3583.225
France;3535.079
France;3542.144
France;3571.256
France;3549.703
France;3469.727
France;3380.364
France;3328.457
France;3307.204
France;3302.304
France;3284.49
France;3249.357
France;3190.078
France;3137.771
France;3106.25
France;3086.999
France (and dependencies);4272.052
France (and dependencies);4273.514
France (and dependencies);4545.308
France (and dependencies);4510.618
France (and dependencies);4373.711
France (and dependencies);3870.116
France (and dependencies);4059.754
France (and dependencies);4056.973
France (and dependencies);3893.574
France (and dependencies);3943.735
France (and dependencies);4103.961
France (and dependencies);4220.894
France (and dependencies);4166.085
France (and dependencies);3869.059
France (and dependencies);3807.389
France (and dependencies);3764.99
France (and dependencies);3777.196
France (and dependencies);3804.822
France (and dependencies);3777.6
France (and dependencies);3693.162
France (and dependencies);3601.775
France (and dependencies);3549.33
France (and dependencies);3527.249
France (and dependencies);3519.501
France (and dependencies);3496.647
France (and dependencies);3456.168
France (and dependencies);3392.48
France (and dependencies);3337.05
France (and dependencies);3302.564
France (and dependencies);3279.774
French Guiana;4.91
French Guiana;4.993
French Guiana;5.596
French Guiana;7.033
French Guiana;7.903
French Guiana;7.954
French Guiana;11.08
French Guiana;15.239
French Guiana;20.032
French Guiana;22.189
French Guiana;25.661
French Guiana;30.487
French Guiana;32.647
French Guiana;35.771
French Guiana;37.705
French Guiana;40.042
French Guiana;42.48
French Guiana;44.428
French Guiana;46.041
French Guiana;48.055
French Guiana;50.073
French Guiana;51.664
French Guiana;52.813
French Guiana;53.829
French Guiana;54.409
French Guiana;54.925
French Guiana;55.408
French Guiana;55.913
French Guiana;56.153
French Guiana;56.284
French Polynesia;14.881
French Polynesia;16.024
French Polynesia;16.668
French Polynesia;18.385
French Polynesia;20.671
French Polynesia;22.5
French Polynesia;25.018
French Polynesia;28.444
French Polynesia;27.159
French Polynesia;24.692
French Polynesia;24.019
French Polynesia;23.008
French Polynesia;21.778
French Polynesia;20.534
French Polynesia;19.352
French Polynesia;18.474
French Polynesia;17.789
French Polynesia;17.254
French Polynesia;16.594
French Polynesia;15.935
French Polynesia;15.299
French Polynesia;14.738
French Polynesia;14.231
French Polynesia;13.75
French Polynesia;13.273
French Polynesia;12.803
French Polynesia;12.34
French Polynesia;11.919
French Polynesia;11.54
French Polynesia;11.164
Gabon;72.368
Gabon;76.939
Gabon;87.68
Gabon;101.971
Gabon;114.635
Gabon;130.174
Gabon;149.176
Gabon;168.485
Gabon;186.874
Gabon;199.032
Gabon;214.238
Gabon;248.228
Gabon;296.88
Gabon;333.827
Gabon;333.249
Gabon;333.56
Gabon;342.035
Gabon;359.039
Gabon;379.802
Gabon;396.254
Gabon;404.512
Gabon;405.649
Gabon;404.753
Gabon;406.949
Gabon;410.88
Gabon;413.445
Gabon;412.182
Gabon;408.838
Gabon;401.71
Gabon;395.668
Gambia;78.765
Gambia;85.737
Gambia;93.043
Gambia;104.309
Gambia;118.708
Gambia;140.528
Gambia;161.899
Gambia;202.039
Gambia;240.972
Gambia;266.99
Gambia;300.287
Gambia;343.716
Gambia;392.02
Gambia;436.224
Gambia;471.407
Gambia;502.056
Gambia;528.171
Gambia;551.924
Gambia;571.569
Gambia;586.795
Gambia;596.133
Gambia;602.33
Gambia;606.605
Gambia;606.492
Gambia;606.234
Gambia;603.575
Gambia;598.108
Gambia;589.627
Gambia;579.288
Gambia;569.781
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Geographic regions;
Georgia;410.991
Georgia;482.149
Georgia;509.68
Georgia;481.685
Georgia;453.796
Georgia;456.166
Georgia;479.14
Georgia;486.027
Georgia;411.843
Georgia;304.662
Georgia;251.4
Georgia;274.615
Georgia;288.283
Georgia;272.379
Georgia;241.333
Georgia;220.536
Georgia;214.188
Georgia;215.352
Georgia;214.731
Georgia;206.338
Georgia;192.395
Georgia;179.008
Georgia;169.822
Georgia;164.561
Georgia;159.752
Georgia;153.06
Georgia;143.892
Georgia;134.107
Georgia;125.557
Georgia;119.083
Germany;5547.415
Germany;6015.125
Germany;6612.108
Germany;6186.427
Germany;4457.821
Germany;4050.256
Germany;4164.501
Germany;4293.443
Germany;3960.58
Germany;3887.501
Germany;3582.144
Germany;3393.002
Germany;3464.621
Germany;3896.182
Germany;3920.263
Germany;3798.188
Germany;3674.781
Germany;3582.076
Germany;3546.808
Germany;3591.276
Germany;3654.974
Germany;3643.571
Germany;3584.382
Germany;3515.574
Germany;3473.359
Germany;3469.116
Germany;3492.633
Germany;3509.752
Germany;3502.485
Germany;3470.224
Ghana;1202.36
Ghana;1438.776
Ghana;1714.391
Ghana;1939.295
Ghana;2114.244
Ghana;2275.081
Ghana;2526.236
Ghana;2842.839
Ghana;3075.303
Ghana;3345.304
Ghana;3546.011
Ghana;3836.176
Ghana;4177.807
Ghana;4356.347
Ghana;4535.311
Ghana;4712.081
Ghana;4901.033
Ghana;5093.54
Ghana;5274.158
Ghana;5415.666
Ghana;5510.575
Ghana;5582.045
Ghana;5640.313
Ghana;5672.99
Ghana;5708.348
Ghana;5684.202
Ghana;5640.088
Ghana;5560.613
Ghana;5483.944
Ghana;5387.53
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Gibraltar;
Greater Arab Free Trade Area (GAFTA);18496.413
Greater Arab Free Trade Area (GAFTA);20289.834
Greater Arab Free Trade Area (GAFTA);22676.769
Greater Arab Free Trade Area (GAFTA);25270.946
Greater Arab Free Trade Area (GAFTA);27744.742
Greater Arab Free Trade Area (GAFTA);30818.421
Greater Arab Free Trade Area (GAFTA);34359.694
Greater Arab Free Trade Area (GAFTA);36594.806
Greater Arab Free Trade Area (GAFTA);37253.973
Greater Arab Free Trade Area (GAFTA);37379.003
Greater Arab Free Trade Area (GAFTA);38652.135
Greater Arab Free Trade Area (GAFTA);42516.547
Greater Arab Free Trade Area (GAFTA);47929.737
Greater Arab Free Trade Area (GAFTA);48664.778
Greater Arab Free Trade Area (GAFTA);48274.81
Greater Arab Free Trade Area (GAFTA);48124.043
Greater Arab Free Trade Area (GAFTA);48959.015
Greater Arab Free Trade Area (GAFTA);50543.761
Greater Arab Free Trade Area (GAFTA);51774.423
Greater Arab Free Trade Area (GAFTA);52223.866
Greater Arab Free Trade Area (GAFTA);51957.658
Greater Arab Free Trade Area (GAFTA);51517.839
Greater Arab Free Trade Area (GAFTA);51142.43
Greater Arab Free Trade Area (GAFTA);50828.694
Greater Arab Free Trade Area (GAFTA);50513.015
Greater Arab Free Trade Area (GAFTA);50062.718
Greater Arab Free Trade Area (GAFTA);49395.485
Greater Arab Free Trade Area (GAFTA);48500.361
Greater Arab Free Trade Area (GAFTA);47564.482
Greater Arab Free Trade Area (GAFTA);46710.208
Greece;784.047
Greece;836.836
Greece;791.92
Greece;796.422
Greece;755.479
Greece;775.278
Greece;704.641
Greece;554.672
Greece;535.168
Greece;535.992
Greece;538.498
Greece;561.647
Greece;480.951
Greece;413.176
Greece;356.534
Greece;332.706
Greece;339.663
Greece;351.605
Greece;352.424
Greece;337.186
Greece;313.222
Greece;294.901
Greece;287.866
Greece;291.64
Greece;296.76
Greece;296.322
Greece;288.722
Greece;278.52
Greece;270.541
Greece;268.085
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Greenland;
Grenada;15.703
Grenada;19.622
Grenada;18.882
Grenada;13.675
Grenada;13.609
Grenada;13.533
Grenada;15.352
Grenada;15.476
Grenada;12.051
Grenada;10.129
Grenada;9.153
Grenada;9.259
Grenada;9.36
Grenada;9.216
Grenada;8.553
Grenada;7.689
Grenada;7.167
Grenada;7.076
Grenada;7.03
Grenada;6.758
Grenada;6.284
Grenada;5.809
Grenada;5.482
Grenada;5.307
Grenada;5.142
Grenada;4.911
Grenada;4.63
Grenada;4.334
Grenada;4.083
Grenada;3.895
Group of 77 (G77);372625.161
Group of 77 (G77);391554.256
Group of 77 (G77);439485.68
Group of 77 (G77);482590.59
Group of 77 (G77);496901.304
Group of 77 (G77);495773.567
Group of 77 (G77);534017.06
Group of 77 (G77);586218.142
Group of 77 (G77);564633.704
Group of 77 (G77);562995.494
Group of 77 (G77);571273.383
Group of 77 (G77);587066.552
Group of 77 (G77);598226.213
Group of 77 (G77);604503.03
Group of 77 (G77);604291.349
Group of 77 (G77);605600.602
Group of 77 (G77);608983.636
Group of 77 (G77);612122.666
Group of 77 (G77);614810.516
Group of 77 (G77);615139.069
Group of 77 (G77);613630.596
Group of 77 (G77);609940.477
Group of 77 (G77);605707.062
Group of 77 (G77);600348.275
Group of 77 (G77);594662.711
Group of 77 (G77);588318.113
Group of 77 (G77);580289.946
Group of 77 (G77);571325.539
Group of 77 (G77);561506.143
Group of 77 (G77);551315.437
Group of Eight (G8);64252.11
Group of Eight (G8);65434.054
Group of Eight (G8);64554.015
Group of Eight (G8);58443.911
Group of Eight (G8);55706.159
Group of Eight (G8);52512.331
Group of Eight (G8);54015.393
Group of Eight (G8);54593.886
Group of Eight (G8);50302.364
Group of Eight (G8);47677.561
Group of Eight (G8);48279.88
Group of Eight (G8);50576.785
Group of Eight (G8);50489.852
Group of Eight (G8);49193.675
Group of Eight (G8);48239.344
Group of Eight (G8);47356.739
Group of Eight (G8);46935.004
Group of Eight (G8);47197.655
Group of Eight (G8);47561.382
Group of Eight (G8);47536.598
Group of Eight (G8);47133.505
Group of Eight (G8);46666.083
Group of Eight (G8);46379.749
Group of Eight (G8);46380.162
Group of Eight (G8);46540.439
Group of Eight (G8);46689.857
